,公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,分公司狀態,分公司核准設立日期,分公司最後核准變更日期
18151,23285582,萊爾富國際股份有限公司,53673292,第四一三二分公司,苗栗縣苗栗市新苗里中正路807號1樓,1,1020626,       
18152,23285582,萊爾富國際股份有限公司,53673321,第四一二六分公司,新北市板橋區龍翠里大同街29號、31號1樓,1,1020626,       
18153,23285582,萊爾富國際股份有限公司,53673856,第四一二四分公司,臺北市北投區永和里行義路142-1號地下1樓、142-3號地下1樓,1,1020704,       
18154,23285582,萊爾富國際股份有限公司,53673960,第四一三0分公司,臺南市官田區二鎮里工業路21號1樓,1,1020708,       
18155,23285582,萊爾富國際股份有限公司,53674399,第四一二五分公司,新北市蘆洲區正義里長樂路22號1樓,1,1020715,       
18156,23285582,萊爾富國際股份有限公司,53675094,第四一三四分公司,新北市三重區仁義里大同南路148號1樓,1,1020724,       
18158,23285582,萊爾富國際股份有限公司,53675453,第四0四六分公司,新北市板橋區華中里僑中一街124巷11弄1號、3號1樓,1,1020731,       
18159,23285582,萊爾富國際股份有限公司,53676283,第四一四一分公司,桃園市桃園區大林里桃鶯路457號、459號1樓,1,1020814,       
18161,23285582,萊爾富國際股份有限公司,53676811,第四0九二分公司,臺北市南港區西新里南港路3段8號1樓、10號1樓,1,1020826,       
18162,23285582,萊爾富國際股份有限公司,53676832,第三九八六分公司,彰化縣和美鎮塗厝里彰新路5段455號1樓,1,1020826,       
18163,23285582,萊爾富國際股份有限公司,53676946,第四0七二分公司,新竹縣竹北市十興里莊敬三路117號1樓,1,1020827,       
18164,23285582,萊爾富國際股份有限公司,53676973,第四一三八分公司,新竹縣竹北市鹿場里莊敬南路63號1樓,1,1020827,       
18165,23285582,萊爾富國際股份有限公司,53677071,第四一一五分公司,屏東縣屏東市永安里建國路113之2號,1,1020828,       
18168,23285582,萊爾富國際股份有限公司,53678613,第四0八七分公司,新竹市東區豐功里東美路168號1樓,1,1020926,       
18169,23285582,萊爾富國際股份有限公司,53678655,第四一五五分公司,新北市三重區大有里中正北路415號、417號1樓,1,1020926,       
18170,23285582,萊爾富國際股份有限公司,53924690,第三九八三分公司,新北市三重區中正北路25巷5號7號1樓,1,1010821,       
18171,23285582,萊爾富國際股份有限公司,53924707,第三九八一分公司,桃園市觀音區成功路1段647號1樓,1,1010821,       
18172,23285582,萊爾富國際股份有限公司,53925522,第四0五五分公司,臺北市中山區松江路50號1樓,1,1010823,       
18174,23285582,萊爾富國際股份有限公司,53926634,第四0四九分公司,高雄市大寮區光明路2段1之1號1樓,1,1010828,       
18175,23285582,萊爾富國際股份有限公司,53927508,第四０三五分公司,桃園市龜山區南上路284號1樓,1,1010830,       
18177,23285582,萊爾富國際股份有限公司,53932360,第四0六七分公司,高雄市苓雅區英祥街17號1樓,1,1010918,       
18179,23285582,萊爾富國際股份有限公司,53933500,第三四九七分公司,臺北市萬華區長沙街2段50號1樓,1,1010920,       
18180,23285582,萊爾富國際股份有限公司,53935774,第三九九三分公司,新北市土城區學成路80號1樓、82號1樓,1,1010927,       
18181,23285582,萊爾富國際股份有限公司,53937554,第三九八九分公司,高雄市美濃區成功路218號1樓,1,1011003,       
18183,23285582,萊爾富國際股份有限公司,53943900,第四０一八分公司,苗栗縣三義鄉雙湖11-8號1樓,1,1011025,       
18184,23285582,萊爾富國際股份有限公司,53947568,第四０七六分公司,嘉義市東區興業東路160號1樓,1,1011102,       
18185,23285582,萊爾富國際股份有限公司,53947960,第四０五０分公司,臺南市佳里區六安117號之46,1,1011105,       
18186,23285582,萊爾富國際股份有限公司,53949475,第三八五六分公司,新竹市東區埔頂路586號1樓,1,1011109,       
18187,23285582,萊爾富國際股份有限公司,54369241,第四0八六分公司,高雄市楠梓區福昌里三山街61之7號1樓,1,1021004,       
18188,23285582,萊爾富國際股份有限公司,54369354,第四0四七分公司,桃園市觀音區大同里中山路2段1362號1樓,1,1021007,       
18190,23285582,萊爾富國際股份有限公司,54370818,第四一六一分公司,臺北市內湖區大湖里大湖山莊街179號1樓,1,1021031,       
18191,23285582,萊爾富國際股份有限公司,54371491,第四一四二分公司,新竹市北區金竹里金竹路121號1樓,1,1021113,       
18194,23285582,萊爾富國際股份有限公司,54373028,第四一七三分公司,高雄市大寮區江山村鳳屏二路84號、86號、88號1樓,1,1021205,       
18195,23285582,萊爾富國際股份有限公司,54373759,第四一七六分公司,臺南市永康區復興里復興路405號1樓,1,1021212,       
18196,23285582,萊爾富國際股份有限公司,54374589,第四一六五分公司,高雄市左營區合群里緯六路250號、252號1樓,1,1021220,       
18197,23285582,萊爾富國際股份有限公司,54374820,第四一五八分公司,臺北市內湖區石潭里新明路241號、241-1號1樓,1,1021226,       
18199,23285582,萊爾富國際股份有限公司,54374906,第四一七七分公司,臺北市大安區黎孝里安居街15號1樓,1,1021227,       
18200,23285582,萊爾富國際股份有限公司,54375975,第四一四五分公司,新北市板橋區僑中里僑中二街104巷1號、3號1樓,1,1030116,       
18202,23285582,萊爾富國際股份有限公司,54376209,第四一六三分公司,新北市新莊區中全里中誠街161號、163號1樓,1,1030121,       
18203,23285582,萊爾富國際股份有限公司,54376329,第四一五九分公司,臺北市萬華區青山里廣州街247號1樓,1,1030123,       
18204,23285582,萊爾富國際股份有限公司,54376545,第四0一五分公司,桃園市平鎮區平鎮里南平路2段526號1樓,1,1030206,       
18205,23285582,萊爾富國際股份有限公司,54376735,第四一五四分公司,新北市林口區麗園里文化一路1段52號1樓,1,1030205,       
18206,23285582,萊爾富國際股份有限公司,54377609,第四一八五分公司,嘉義市東區新開里體育路79號1樓,1,1030219,       
18207,23285582,萊爾富國際股份有限公司,54377798,第四一九一分公司,新北市三重區溪美里仁愛街331號1樓,1,1030226,       
18209,23285582,萊爾富國際股份有限公司,54378564,第四一九四分公司,新北市新莊區頭前里福德二街57號、福美街98號1樓,1,1030311,       
18210,23285582,萊爾富國際股份有限公司,54378852,第四一八八分公司,新北市鶯歌區鳳祥里鶯桃路547號、549號1樓,1,1030313,       
18211,23285582,萊爾富國際股份有限公司,54379374,第四一九七分公司,桃園市龜山區南上里民生北路1段128號、130號、132號1樓,1,1030324,       
18212,23285582,萊爾富國際股份有限公司,54379450,第四一九九分公司,臺北市中正區林興里辛亥路1段17巷2號及19號1樓,1,1030325,       
18213,23285582,萊爾富國際股份有限公司,54379753,第四一二九分公司,新北市樹林區東園里柑園街1段190號1樓,1,1030331,       
18214,23285582,萊爾富國際股份有限公司,54380175,第四一六二分公司,新北市樹林區獇寮里保安街2段293號、293-1號1樓,1,1030407,       
18215,23285582,萊爾富國際股份有限公司,54381054,第四一九六分公司,新北市三重區溪美里仁愛街382號及慈愛街201、203號1樓,1,1030418,1060125
18216,23285582,萊爾富國際股份有限公司,54381364,第四一二0分公司,新竹縣竹北市東平里興隆路3段357號1樓,1,1030425,       
18217,23285582,萊爾富國際股份有限公司,54382700,第四一五一分公司,高雄市三民區鼎泰里鼎中路139號1樓,1,1030520,       
18218,23285582,萊爾富國際股份有限公司,54382716,第四二一二分公司,高雄市小港區山明里山明路482號1樓,1,1030520,       
18219,23285582,萊爾富國際股份有限公司,54382722,第四一九二分公司,彰化縣花壇鄉橋頭村彰員路2段81號1樓,1,1030520,       
18220,23285582,萊爾富國際股份有限公司,54382820,第四二0八分公司,新北市新莊區瓊林里瓊泰路59、61號1樓,1,1030522,       
18221,23285582,萊爾富國際股份有限公司,54382841,第四一七五分公司,新竹縣竹北市竹仁里中山路415號1樓,1,1030522,       
18222,23285582,萊爾富國際股份有限公司,54383222,第四二0五分公司,桃園市楊梅區高上里青年路2段204巷1號、3號1樓,1,1030528,       
18223,23285582,萊爾富國際股份有限公司,54383237,第四一二七分公司,高雄市岡山區台上里嘉新東路79-5號1樓,1,1030527,       
18224,23285582,萊爾富國際股份有限公司,54384025,第四一二三分公司,新竹市東區振興里振興路79號、81號1樓,1,1030611,       
18225,23285582,萊爾富國際股份有限公司,54384708,第四二一0分公司,新北市三重區五福里五華街70號1樓,1,1030619,       
18226,23285582,萊爾富國際股份有限公司,54385024,第四一八六分公司,桃園市平鎮區湧豐里9鄰南豐路104、106號1樓,1,1030625,       
18227,23285582,萊爾富國際股份有限公司,54385517,第四二0七分公司,臺中市豐原區三村里三和路349巷2號1樓,1,1030702,       
18229,23285582,萊爾富國際股份有限公司,54386163,第四二一八分公司,新北市蘆洲區得勝里得勝街108號1樓,1,1030711,       
18230,23285582,萊爾富國際股份有限公司,54386353,第三九九七分公司,桃園市大園區南港里大觀路997號1樓,1,1030715,       
18231,23285582,萊爾富國際股份有限公司,54386760,第四二一一分公司,臺北市內湖區西康里文湖街21巷26、28號1樓,1,1030724,       
18232,23285582,萊爾富國際股份有限公司,54386781,第四二0一分公司,桃園市中壢區永尾里新生路2段324、326、328號1樓,1,1030725,       
18233,23285582,萊爾富國際股份有限公司,54386993,第四一五七分公司,新竹縣竹北市大義里鳳岡路3段256號、258號1樓,1,1030729,       
18234,23285582,萊爾富國際股份有限公司,54387022,第四一七四分公司,高雄市鳳山區過埤里高鳳一路70號1樓,1,1030730,       
18235,23285582,萊爾富國際股份有限公司,54387661,第四二二三分公司,宜蘭縣頭城鎮武營里青雲路3段547號1樓,1,1030811,       
18236,23285582,萊爾富國際股份有限公司,54388107,第三九六三分公司,新竹市東區明湖里明湖路1010號1樓,1,1030819,       
18237,23285582,萊爾富國際股份有限公司,54388367,第四二二七分公司,臺北市中正區梅花里八德路1段82巷10號1樓,1,1030821,       
18239,23285582,萊爾富國際股份有限公司,54389231,第三九七五分公司,臺中市神岡區庄前里三民南路2號1樓,1,1030903,       
18242,23285582,萊爾富國際股份有限公司,54389555,第四二三一分公司,高雄市大樹區三和里學城路1段131號1樓,1,1030911,       
18243,23285582,萊爾富國際股份有限公司,54390075,第四0九八分公司,新北市三重區慈生里仁美街96巷1號,1,1030923,       
18244,23285582,萊爾富國際股份有限公司,54391172,第四一七八分公司,彰化縣彰化市延和里大埔路251號1樓,1,1031015,       
18245,23285582,萊爾富國際股份有限公司,54391308,第四0五二分公司,雲林縣斗六市溝埧里仁義路146號1樓,1,1031015,       
18246,23285582,萊爾富國際股份有限公司,54391412,第四一四三分公司,桃園市桃園區大有里大有路491號1樓,1,1031017,       
18247,23285582,萊爾富國際股份有限公司,54391617,第四二三三分公司,桃園市八德區大發里和平路1046號1樓,1,1031022,       
18248,23285582,萊爾富國際股份有限公司,54395199,第四一九五分公司,高雄市楠梓區藍田里藍田路948號1樓,1,1031219,       
18249,23285582,萊爾富國際股份有限公司,54395515,第四一五三分公司,新北市淡水區崁頂里濱海路1段221號1樓,1,1031225,       
18250,23285582,萊爾富國際股份有限公司,54395542,第四二三五分公司,高雄市三民區長明里建國二路210、212、214號1樓,1,1031226,       
18251,23285582,萊爾富國際股份有限公司,54395711,第四OO二分公司,臺中市北屯區后庄里同榮路68號1樓,1,1031229,       
18252,23285582,萊爾富國際股份有限公司,54395769,第四二四三分公司,新北市八里區米倉里龍米路2段57、59號1樓,1,1031230,       
18253,23285582,萊爾富國際股份有限公司,54395959,第四一六九分公司,高雄市大寮區潮寮里華中南路153號1樓,1,1040107,       
18255,23285582,萊爾富國際股份有限公司,54396253,第四二四一分公司,新北市三重區順德里仁義街12號1樓及仁興街30巷37號1樓,1,1040112,       
18256,23285582,萊爾富國際股份有限公司,54396556,第四二四九分公司,臺北市萬華區青山里西園路1段168號、170號1樓,1,1040115,       
18257,23285582,萊爾富國際股份有限公司,54396916,第四二五O分公司,高雄市仁武區考潭里鳳仁路4-6號,1,1040122,       
18258,23285582,萊爾富國際股份有限公司,54396991,第四O六五分公司,新竹市北區曲溪里成德路89號、91號1樓,1,1040122,       
18259,23285582,萊爾富國際股份有限公司,54397008,第四二五一分公司,基隆市仁愛區仁德里愛三路130號1樓,1,1040126,       
18260,23285582,萊爾富國際股份有限公司,54397632,第四二四七分公司,臺中市西屯區大墩二十街53、55號1樓,1,1040205,       
18261,23285582,萊爾富國際股份有限公司,54397767,第四二O三分公司,新北市三峽區大埔里中園街237號1樓,1,1040206,       
18263,23285582,萊爾富國際股份有限公司,54398148,第四二三二分公司,臺北市大同區承德路3段284、286號1樓,1,1040213,       
18264,23285582,萊爾富國際股份有限公司,54398288,第四二三七分公司,新北市新莊區頭前里中原東路91號1樓,1,1040224,       
18265,23285582,萊爾富國際股份有限公司,54398610,第四二五九分公司,新北市八里區中山路一段125號、127號1樓,1,1040304,       
18266,23285582,萊爾富國際股份有限公司,54398822,第四二五五分公司,新北市樹林區西園里柑園街2段278號、280號1樓,1,1040305,       
18267,23285582,萊爾富國際股份有限公司,54399076,第四二六三分公司,桃園市楊梅區雙榮里民族路5段141號、143號、145號1樓,1,1040311,       
18268,23285582,萊爾富國際股份有限公司,54911413,第四五八八分公司,桃園市龍潭區中正路471號1樓,1,1080422,       
18269,23285582,萊爾富國際股份有限公司,54911429,第四五八三分公司,嘉義縣太保市前潭里後潭160、160-1號1樓,1,1080423,       
18270,23285582,萊爾富國際股份有限公司,54911954,第四五九二分公司,臺北市內湖區文德路210巷30弄6、8、10號1樓,1,1080514,       
18271,23285582,萊爾富國際股份有限公司,54911981,第四五八五分公司,宜蘭縣宜蘭市校舍路161、161-1、161-2號,1,1080516,       
18272,23285582,萊爾富國際股份有限公司,54912052,第四五八二分公司,臺南市白河區關嶺里38-1號1樓,1,1080520,       
18273,23285582,萊爾富國際股份有限公司,54912187,第四五八六分公司,新北市三重區文化北路224巷1、3號1樓,1,1080524,       
18274,23285582,萊爾富國際股份有限公司,54912193,第四五九三分公司,臺南市安南區溪頂里23鄰惠安街102、104號1樓,1,1080527,       
18275,23285582,萊爾富國際股份有限公司,54912671,第四四八六分公司,桃園市龍潭區龍源路大平段262、264、266號1樓,1,1080610,       
18276,23285582,萊爾富國際股份有限公司,54912686,第四六O二分公司,桃園市八德區長興路773、775、777、779號1樓,1,1080610,       
18277,23285582,萊爾富國際股份有限公司,54912692,第四四九八分公司,臺北市北投區中和街399-5、399-6號1樓,1,1080610,       
18278,23285582,萊爾富國際股份有限公司,54912861,第四五九O分公司,臺中市神岡區三角里大豐路4段225號,1,1080617,       
18279,23285582,萊爾富國際股份有限公司,54912898,第四六一七分公司,臺北市文山區華興里木柵路1段168、170號1樓,1,1080617,       
18280,23285582,萊爾富國際股份有限公司,54913030,第四五六八分公司,新北市汐止區汐萬路1段409、411號1樓,1,1080620,       
18281,23285582,萊爾富國際股份有限公司,54913046,第四六O五分公司,彰化縣鹿港鎮中山路519號1樓,1,1080620,       
18282,23285582,萊爾富國際股份有限公司,54913101,第四四八二分公司,高雄市梓官區中正路137號1樓,1,1080624,       
18283,23285582,萊爾富國際股份有限公司,54913215,第四六一九分公司,桃園市中壢區興南里九和一街68、70號1樓,1,1080627,       
18284,23285582,萊爾富國際股份有限公司,54913432,第四五九九分公司,新北市土城區裕生路86巷2、4號1樓,1,1080705,       
18285,23285582,萊爾富國際股份有限公司,54913637,第四六二O分公司,彰化縣鹿港鎮中山路340號1、2樓,1,1080711,       
18286,23285582,萊爾富國際股份有限公司,54913643,第四五一八分公司,新北市鶯歌區尖山路188號、190號1樓,1,1080711,       
18287,23285582,萊爾富國際股份有限公司,54913658,第四六一六分公司,桃園市新屋區清華里新華路1段102號,1,1080711,       
18288,23285582,萊爾富國際股份有限公司,54913720,第四四一七分公司,臺南市楠西區中正路179、179-1、179-2號1樓,1,1080715,       
18289,23285582,萊爾富國際股份有限公司,54913897,第四六一四分公司,桃園市龍潭區中興里中興路336巷74號、76號1樓,1,1080719,       
18291,23285582,萊爾富國際股份有限公司,54913974,第四六一二分公司,臺南市中西區民權路4段138號1樓,1,1080722,       
18292,23285582,萊爾富國際股份有限公司,54914002,第四六一五分公司,新竹縣竹東鎮長春路2段97、99號1樓,1,1080722,       
18293,23285582,萊爾富國際股份有限公司,54914045,第四六O三分公司,彰化縣鹿港鎮鹿草路1段281、285號1樓,1,1080723,       
18294,23285582,萊爾富國際股份有限公司,54914087,第四六O一分公司,桃園市蘆竹區長興里南崁路1段286號,1,1080724,       
18295,23285582,萊爾富國際股份有限公司,54914740,第四四六三分公司,高雄市小港區坪頂里高坪七路1號,1,1080815,       
18296,23285582,萊爾富國際股份有限公司,54914777,第四六三O分公司,苗栗縣頭份市富強一街9號1樓,1,1080816,       
18297,23285582,萊爾富國際股份有限公司,54914811,第四六二七分公司,臺中市南屯區永春東七路602號1樓,1,1080819,       
18298,23285582,萊爾富國際股份有限公司,54914880,第四五六二分公司,南投縣草屯鎮山腳里太平路1段48號1樓,1,1080819,       
18299,23285582,萊爾富國際股份有限公司,54914896,第四五七九分公司,苗栗縣頭份市上庄路77號1樓,1,1080819,       
18300,23285582,萊爾富國際股份有限公司,54914973,第四六一八分公司,高雄市仁武區永仁街272-1號1樓,1,1080823,       
18301,23285582,萊爾富國際股份有限公司,54914988,第四五三九分公司,新北市三重區大智街22、24號1樓,1,1080823,       
18302,23285582,萊爾富國際股份有限公司,54915059,第四五九一分公司,新北市鶯歌區中正三路304、306、308、310號,1,1080827,       
18303,23285582,萊爾富國際股份有限公司,54915282,第四六四五分公司,新竹市東區南大路299、301號1、2樓,1,1080902,       
18304,23285582,萊爾富國際股份有限公司,54915353,第四五二七分公司,臺北市文山區木新路2段141、143號1樓,1,1080903,       
18305,23285582,萊爾富國際股份有限公司,54915614,第四六四七分公司,臺北市中山區林森北路258號1樓及地下室,1,1080909,       
18306,23285582,萊爾富國際股份有限公司,54915620,第四六O九分公司,新北市蘆洲區中正路185巷78弄1、3號1樓,1,1080909,       
18307,23285582,萊爾富國際股份有限公司,54915635,第四五一九分公司,臺北市松山區光復南路13巷16號1樓,1,1080909,       
18308,23285582,萊爾富國際股份有限公司,54915749,第四六三三分公司,臺北市大安區羅斯福路3段283巷11號1樓,1,1080912,       
18309,23285582,萊爾富國際股份有限公司,54915950,第四六三四分公司,高雄市楠梓區常德路324巷10號,1,1080919,       
18310,23285582,萊爾富國際股份有限公司,54915972,第四六五一分公司,桃園市大園區高鐵北路2段145號1樓、大成路2段1號1樓,1,1080919,       
18312,23285582,萊爾富國際股份有限公司,54916135,第四六五O分公司,宜蘭縣礁溪鄉大坡路2、2之1、6、8號1樓,1,1080925,       
18313,23285582,萊爾富國際股份有限公司,54916310,第四六五二分公司,新北市三重區中正北路278、280、282號1樓,1,1081003,       
18314,23285582,萊爾富國際股份有限公司,54916579,第四六四九分公司,新北市樹林區坡內里備內街26號,1,1081008,       
18315,23285582,萊爾富國際股份有限公司,54916607,第四六五八分公司,新北市淡水區清水街2號1樓及英專路43號1樓,1,1081008,       
18316,23285582,萊爾富國際股份有限公司,54916629,第四六六三分公司,新北市汐止區南興路58號1樓,1,1081008,       
18317,23285582,萊爾富國際股份有限公司,54916727,第四四七八分公司,彰化縣田中鎮中正路577號1樓,1,1081014,       
18318,23285582,萊爾富國際股份有限公司,54917057,第四五六六分公司,高雄市楠梓區大學南路309號1樓,1,1081018,       
18319,23285582,萊爾富國際股份有限公司,54917063,第四五四六分公司,苗栗縣竹南鎮科專三路129號1樓,1,1081018,       
18320,23285582,萊爾富國際股份有限公司,54917155,第四六五七分公司,臺北市南港區南港路3段358、360號1樓,1,1081021,       
18321,23285582,萊爾富國際股份有限公司,54917280,第四六四O分公司,臺北市中山區龍江路47號1樓,1,1081023,       
18322,23285582,萊爾富國際股份有限公司,54917296,第三七五O分公司,臺北市內湖區瑞光路502號1樓,1,1081023,       
18323,23285582,萊爾富國際股份有限公司,54917401,第四五四五分公司,臺南市仁德區二行里二仁路1段157、159號,1,1081025,       
18324,23285582,萊爾富國際股份有限公司,54917710,第四五五九分公司,臺中市太平區育賢路60號1樓,1,1081031,       
18325,23285582,萊爾富國際股份有限公司,54918056,第四六七五分公司,桃園市楊梅區青山一街99、101號1、2樓,1,1081111,       
18326,23285582,萊爾富國際股份有限公司,54918416,第四六五九分公司,屏東縣新園鄉中正路142號,1,1081115,       
18327,23285582,萊爾富國際股份有限公司,54918422,第四六七三分公司,桃園市蘆竹區海山路2段513、515號1樓,1,1081118,       
18328,23285582,萊爾富國際股份有限公司,54918437,第四六四三分公司,臺北市北投區中和街504號、506號、508號1樓,1,1081115,       
18329,23285582,萊爾富國際股份有限公司,54918513,第四六四二分公司,新北市三峽區長泰街80、82、84號及78巷1弄1號、3號1樓,1,1081119,       
18330,23285582,萊爾富國際股份有限公司,54918540,第四六三八分公司,臺南市新營區復興路622號1樓,1,1081119,       
18331,23285582,萊爾富國際股份有限公司,54918838,第四六八三分公司,臺北市士林區承德路4段130號1樓及後港街37號1樓,1,1081125,       
18335,23285582,萊爾富國際股份有限公司,70744861,桃縣龍潭第二分公司,桃園市龍潭區中興路二０九號一樓,1,0880721,       
18336,23285582,萊爾富國際股份有限公司,70744877,中壢工業分公司,桃園市中壢區自強一路一００、一０二號一樓,1,0880721,       
18341,23285582,萊爾富國際股份有限公司,70745735,苗縣五谷分公司,苗栗縣公館鄉五谷村五谷211號1樓、213號1樓,1,0880729,1021106
18347,23285582,萊爾富國際股份有限公司,70746214,竹北華興分公司,新竹縣竹北市華興街二二八號一樓,1,0880809,       
18348,23285582,萊爾富國際股份有限公司,70746489,北縣鶯歌分公司,新北市鶯歌區重慶街二十九號一樓,1,0880813,       
18353,23285582,萊爾富國際股份有限公司,70747662,北縣大興分公司,新北市板橋區大觀路二段一四二之二號一樓,1,0880821,       
18358,23285582,萊爾富國際股份有限公司,70748402,桃縣竹圍分公司,桃園市大園區建國路一四九號一樓,1,0880831,0880920
18359,23285582,萊爾富國際股份有限公司,70748418,新竹金城分公司,新竹市東區新竹市立功里光復路二段一四八號一樓,1,0880831,       
18362,23285582,萊爾富國際股份有限公司,70748445,新竹香北分公司,新竹市香山區新竹市香山里香北路一五０號一樓,1,0880831,       
18368,23285582,萊爾富國際股份有限公司,70748509,北縣三愛第三分公司,新北市三重區仁愛街二五三號一樓,1,0880831,       
18378,23285582,萊爾富國際股份有限公司,70751449,北縣頂埔分公司,新北市土城區中央路四段五十六號一樓,1,0881006,       
18383,23285582,萊爾富國際股份有限公司,70751855,北縣樹正分公司,新北市樹林區臺北縣樹林鎮中正路七九一號一樓,1,0881013,       
18384,23285582,萊爾富國際股份有限公司,70751861,北市松永分公司,臺北市信義區永吉路二八０號一樓,1,0881013,       
18390,23285582,萊爾富國際股份有限公司,70751927,台中太平分公司,臺中市北區太平路七十二號一樓,1,0881013,       
18393,23285582,萊爾富國際股份有限公司,70752622,北縣中陽分公司,新北市三重區中正北路一０五號一樓,1,0881021,       
18404,23285582,萊爾富國際股份有限公司,70754831,北縣嘉和分公司,新北市中和區中和路四一四號一樓,1,0881110,       
18416,23285582,萊爾富國際股份有限公司,70755634,北縣橋安分公司,新北市中和區中山路二段三五二號一樓,1,0881118,       
18417,23285582,萊爾富國際股份有限公司,70756818,中縣大甲分公司,臺中市大甲區經國路四０七號一樓,1,0881201,       
18420,23285582,萊爾富國際股份有限公司,70756845,竹縣新豐第三分公司,新竹縣新豐鄉康樂路一段一一０號、尚仁街一號一樓,1,0881201,       
18422,23285582,萊爾富國際股份有限公司,70757963,桃縣梅獅分公司,桃園市楊梅區梅獅路二段一三五號一樓,1,0881209,       
18429,23285582,萊爾富國際股份有限公司,70758626,北市杭州分公司,臺北市大安區杭州南路二段五號一樓,1,0881214,       
18432,23285582,萊爾富國際股份有限公司,70760159,桃縣福源分公司,桃園市龍潭區福源路一號一樓,1,0881227,       
18443,23285582,萊爾富國際股份有限公司,70762240,北市康寧分公司,臺北市內湖區康寧路三段一五五號一樓,1,0890124,       
18444,23285582,萊爾富國際股份有限公司,70762255,新竹錦華分公司,新竹市復中里中央路一八三號一樓,1,0890124,       
18445,23285582,萊爾富國際股份有限公司,70762712,苗縣頭份第二分公司,苗栗縣頭份市日新街四十二號一樓,1,0890125,       
18447,23285582,萊爾富國際股份有限公司,70762733,北市金湖分公司,臺北市內湖區金湖路四０三號一樓,1,0890125,       
18453,23285582,萊爾富國際股份有限公司,70763162,北縣中陽第二分公司,新北市三重區中正北路六十六號一樓,1,0890201,       
18458,23285582,萊爾富國際股份有限公司,70763590,八德桃鶯第三分公司,桃園市八德區桃鶯路七十四號一樓,1,0890208,       
18461,23285582,萊爾富國際股份有限公司,70765062,北市國醫分公司,臺北市內湖區民權東路六段123巷30號、32號1樓,1,0890224,1021111
18467,23285582,萊爾富國際股份有限公司,70766219,新竹林森分公司,新竹市育英里四維路十七號一樓,1,0890309,       
18473,23285582,萊爾富國際股份有限公司,70769638,彰市三民分公司,彰化縣彰化市三民路三八六號一樓,1,0890417,       
18474,23285582,萊爾富國際股份有限公司,70769644,彰縣員林分公司,彰化縣員林市中山路二段二號一樓,1,0890417,       
18476,23285582,萊爾富國際股份有限公司,70770327,桃縣西濱分公司,桃園市新屋區中山西路三段六一八號一樓,1,0890421,       
18483,23285582,萊爾富國際股份有限公司,70770847,北縣中央北分公司,新北市三重區中央北路六十八號一樓,1,0890427,       
18487,23285582,萊爾富國際股份有限公司,70773675,北市新喜分公司,臺北市中山區德惠街一六七巷二號一樓,1,0890523,       
18495,23285582,萊爾富國際股份有限公司,70774203,高市復興分公司,高雄市前鎮區中山二路一號一樓,1,0890531,       
18496,23285582,萊爾富國際股份有限公司,70774533,鳳山博愛分公司,高雄市鳳山區博愛路三五一號一樓,1,0890603,0891009
18498,23285582,萊爾富國際股份有限公司,70774554,北縣員山分公司,新北市中和區員山路五０二之七號一樓,1,0890603,       
18499,23285582,萊爾富國際股份有限公司,70774978,竹北東興分公司,新竹縣竹北市東興路三０五、三０七號一樓,1,0890613,       
18504,23285582,萊爾富國際股份有限公司,70776167,北縣江翠分公司,新北市板橋區文化路二段四０八號一樓,1,0890616,       
18507,23285582,萊爾富國際股份有限公司,70776194,台中黎明分公司,臺中市南屯區黎明路一段一二九號一樓,1,0890616,       
18508,23285582,萊爾富國際股份有限公司,70776201,永康洲尾分公司,臺南市永康區中正南路六四九號一樓,1,0890616,       
18509,23285582,萊爾富國際股份有限公司,70776217,台中逢甲分公司,臺中市西屯區逢甲路二號一樓,1,0890616,       
18510,23285582,萊爾富國際股份有限公司,70776645,嘉縣大林分公司,嘉義縣大林鎮下潭底二十三之五號一樓,1,0890621,0890807
18512,23285582,萊爾富國際股份有限公司,70776666,苗縣後龍分公司,苗栗縣後龍鎮中山路三五０號一樓,1,0890621,       
18515,23285582,萊爾富國際股份有限公司,70776693,南市海安分公司,臺南市北區臨安路二段二一五號一樓,1,0890621,       
18516,23285582,萊爾富國際股份有限公司,70776700,屏市迪化分公司,屏東縣屏東市中山路一二八號一樓,1,0890621,       
18518,23285582,萊爾富國際股份有限公司,70777406,斗六西平分公司,雲林縣斗六市北平路一號一之一號一樓,1,0890628,       
18524,23285582,萊爾富國際股份有限公司,70780633,南投員集分公司,南投縣名間鄉員集路三十三之十七號一樓,1,0890726,       
18533,23285582,萊爾富國際股份有限公司,70781936,平鎮大仁分公司,桃園市平鎮區大勇街六十四號一樓,1,0890807,       
18535,23285582,萊爾富國際股份有限公司,70782153,北縣大湖分公司,新北市鶯歌區大湖路三六六號、中湖街二號一樓,1,0890808,       
18537,23285582,萊爾富國際股份有限公司,70782175,北縣瓊林南分公司,新北市新莊區瓊林南路一三三號一樓,1,0890808,       
18541,23285582,萊爾富國際股份有限公司,70783532,北縣南勢第二分公司,新北市中和區華新街二０八號一樓,1,0890822,       
18550,23285582,萊爾富國際股份有限公司,70786849,新竹竹中分公司,新竹市關東里光復路一段三十二、三十四號一樓,1,0891003,       
18557,23285582,萊爾富國際股份有限公司,70787571,新竹建中分公司,新竹市武功里建中一路二號一樓,1,0891012,       
18561,23285582,萊爾富國際股份有限公司,70789178,中縣豐洲分公司,臺中市神岡區大洲路二號一樓,1,0891031,0900705
